"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872
1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006
-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706
-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573
2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618
3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443
-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679;-1,157374714
-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434;-1,77468679
-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239;-2,842034434
-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711;-0,636032239
-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076;3,365306711
-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941;1,3516076
3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763;-4,336683941
1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327;-2,740792763
-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394;2,554243327
-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696;3,333767394
0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088;-3,921145696
-5,642757764;0,284553072;-0,309700579;-3,507275153;1,339345119;3,322943441;-3,700024707;-7,304910471;-1,433750604;-0,677182721;-6,90707088
