"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253
0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877
1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943
1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879
2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254
0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829;2,97225262
0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783;2,869548829
0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757;1,320023783
0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846;0,399942757
0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533;1,919240846
-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469;1,165992533
-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943;0,318013469
-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336;1,445119943
-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244;1,738317336
-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324;2,008405244
0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695;0,393234324
0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745;0,697405695
-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831;0,795294745
1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242;0,256649831
0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794;0,688393242
-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641;-0,352514794
0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975;-0,084957641
-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753;-0,986109975
-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578;-0,541062753
-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333;-0,284278578
-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943;0,359006333
-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451;0,553001943
0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104;-0,252054451
0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695;1,008790104
-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776;0,215873695
-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983;-0,496202776
-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645;0,051814983
-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514;-0,943642645
-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291;-1,478608514
-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201;-0,942971291
-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799;-1,49913201
0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215;-0,357910799
0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916;0,332509215
-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012;0,206587916
-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959;-0,876689012
-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491;-0,695014959
-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444;-1,511501491
-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331;-2,877897444
-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797;-1,302288331
-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365;-0,509027797
-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322;-0,2874365
-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479;0,813704322
-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059;0,104641479
-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634;-0,771442059
-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129;-0,366146634
-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449;-0,670895129
-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704;-3,126025449
-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187;-2,137918704
-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513;-2,122551187
-0,435161957;-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622;-1,111518513
-0,354752923;-0,435161957;-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858;-0,613953622
-0,886779098;-0,354752923;-0,435161957;-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938;-1,473003858
-1,677580542;-0,886779098;-0,354752923;-0,435161957;-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391;-0,845773938
-0,846622962;-1,677580542;-0,886779098;-0,354752923;-0,435161957;-1,738899947;-0,703748991;-1,331980554;-3,285390299;-3,226115789;-3,247242391
