"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;-2,081;-2,106;-2,24;-2,233;-2,505;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;0,157066931;-1,016459313;-1,584137995;-1,022683488;-0,383552348;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;-3,497162099;-3,302471935;-2,840659874;-2,438966682;-1,989610138;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-4,41260317;-4,214084212;-4,200904576;-3,664743268;-3,276836112;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,684768956;3,869156586;3,924927098;3,418408014;2,951409946;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;5,612267004;5,723295007;5,268265326;4,833116127;4,392944296;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;0,080774663;0,776625936;1,183720538;1,820732541;2,355168245;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;1,033112501;1,595120669;1,58756161;1,818481396;1,90499443;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;0,281237608;0,58031816;0,613763157;0,776669184;0,887781242;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;10,28330559;10,325615002;10,40592791;10,493014964;10,58980234;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,41706214;12,456438218;12,530507072;12,613544198;12,705685502;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;13,459121835;13,475042417;13,502596753;13,531826882;13,564926755;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;10,52026092;10,502605636;10,514564248;10,610020148;10,746507884;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,208152142;11,196658164;11,207746837;11,279849352;11,382901667;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113;11,848568552;11,848511304;11,854294103;11,875526409;11,904711
-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;-2,081;-2,106;-2,24;-2,233;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;0,157066931;-1,016459313;-1,584137995;-1,022683488;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;-3,497162099;-3,302471935;-2,840659874;-2,438966682;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-4,41260317;-4,214084212;-4,200904576;-3,664743268;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,684768956;3,869156586;3,924927098;3,418408014;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;5,612267004;5,723295007;5,268265326;4,833116127;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;0,080774663;0,776625936;1,183720538;1,820732541;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;1,033112501;1,595120669;1,58756161;1,818481396;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;0,281237608;0,58031816;0,613763157;0,776669184;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;10,28330559;10,325615002;10,40592791;10,493014964;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,41706214;12,456438218;12,530507072;12,613544198;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;13,459121835;13,475042417;13,502596753;13,531826882;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;10,52026092;10,502605636;10,514564248;10,610020148;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,208152142;11,196658164;11,207746837;11,279849352;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113;11,848568552;11,848511304;11,854294103;11,875526409
-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;-2,081;-2,106;-2,24;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;0,157066931;-1,016459313;-1,584137995;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;-3,497162099;-3,302471935;-2,840659874;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-4,41260317;-4,214084212;-4,200904576;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,684768956;3,869156586;3,924927098;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;5,612267004;5,723295007;5,268265326;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;0,080774663;0,776625936;1,183720538;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;1,033112501;1,595120669;1,58756161;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;0,281237608;0,58031816;0,613763157;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;10,28330559;10,325615002;10,40592791;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,41706214;12,456438218;12,530507072;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;13,459121835;13,475042417;13,502596753;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;10,52026092;10,502605636;10,514564248;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,208152142;11,196658164;11,207746837;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113;11,848568552;11,848511304;11,854294103
-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;-2,081;-2,106;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;0,157066931;-1,016459313;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;-3,497162099;-3,302471935;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-4,41260317;-4,214084212;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,684768956;3,869156586;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;5,612267004;5,723295007;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;0,080774663;0,776625936;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;1,033112501;1,595120669;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;0,281237608;0,58031816;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;10,28330559;10,325615002;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,41706214;12,456438218;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;13,459121835;13,475042417;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;10,52026092;10,502605636;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,208152142;11,196658164;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113;11,848568552;11,848511304
-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;-2,081;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;0,157066931;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;-3,497162099;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-4,41260317;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,684768956;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;5,612267004;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;0,080774663;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;1,033112501;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;0,281237608;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;10,28330559;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,41706214;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;13,459121835;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;10,52026092;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,208152142;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113;11,848568552
-4,38;-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;-2;9,020546444;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,620880702;1,098319947;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-3,612358655;0,064219336;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-4,163045209;-0,439886841;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,066730052;3,823486657;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;5,630197777;1,142185031;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,474390953;-0,66224182;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;0,731243375;-0,815232257;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;0,079980762;10,055323292;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;10,255318169;12,0066887;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,392492152;12,953285722;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;13,445603736;10,722178973;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;10,530884539;11,355951486;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,214626993;11,88086679;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883;11,847391113
-4,623;-4,38;-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;-2,115;9,124367328;9,020546444;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;3,426278083;1,66738494;1,098319947;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;-3,261676883;-0,21083728;0,064219336;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-3,932448357;-0,895729287;-0,439886841;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;1,502263811;3,815587214;3,823486657;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;5,768753948;1,37853986;1,142185031;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-1,564192399;-0,433987616;-0,66224182;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;0,24562544;-0,883528745;-0,815232257;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;-0,103463362;9,985754549;10,055323292;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;10,241682132;11,915080208;12,0066887;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,378237012;12,872120007;12,953285722;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;13,43217982;10,848314603;10,722178973;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;10,496264697;11,446957969;11,355951486;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,187614188;11,90332028;11,88086679;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471;11,837115883
-4,386;-4,623;-4,38;-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;-2,094;8,522782595;9,124367328;9,020546444;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;4,664848822;1,582508594;1,66738494;1,098319947;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;-2,606141244;0,102811636;-0,21083728;0,064219336;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-3,302696116;-0,338781658;-0,895729287;-0,439886841;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;1,108321079;3,551190038;3,815587214;3,823486657;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;5,14977798;2,411869402;1,37853986;1,142185031;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-1,410728275;-0,156690693;-0,433987616;-0,66224182;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;0,143301874;-0,992717877;-0,883528745;-0,815232257;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;-0,290790672;9,905051112;9,985754549;10,055323292;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;10,237908397;11,806733173;11,915080208;12,0066887;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,362610416;12,7771257;12,872120007;12,953285722;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;13,406959122;10,950854921;10,848314603;10,722178973;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;10,46511958;11,520655947;11,446957969;11,355951486;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,163033289;11,920817331;11,90332028;11,88086679;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152;11,828115471
-4,142;-4,386;-4,623;-4,38;-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;-1,979;7,991845161;8,522782595;9,124367328;9,020546444;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;5,210879486;1,635147365;1,582508594;1,66738494;1,098319947;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;-2,284143269;0,242721369;0,102811636;-0,21083728;0,064219336;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,684629455;-0,778442939;-0,338781658;-0,895729287;-0,439886841;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;2,346533899;3,584594969;3,551190038;3,815587214;3,823486657;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;4,06175554;2,346226704;2,411869402;1,37853986;1,142185031;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,493148107;-0,222265185;-0,156690693;-0,433987616;-0,66224182;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;0,204033748;-0,732702843;-0,992717877;-0,883528745;-0,815232257;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;-0,219126076;9,823463177;9,905051112;9,985754549;10,055323292;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;10,263575782;11,698647797;11,806733173;11,915080208;12,0066887;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,360349674;12,68220332;12,7771257;12,872120007;12,953285722;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;13,375773266;11,020561285;10,950854921;10,848314603;10,722178973;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;10,447168121;11,569942906;11,520655947;11,446957969;11,355951486;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,148046595;11,931455193;11,920817331;11,90332028;11,88086679;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429;11,821902152
-3,748;-4,142;-4,386;-4,623;-4,38;-4,555;-4,312;-3,783;-2,805;-2,101;-1,73;-1,516;6,885259727;7,991845161;8,522782595;9,124367328;9,020546444;8,999624228;8,207182319;7,395947536;7,175190594;6,399779672;5,543301512;4,880144289;2,199752528;1,635147365;1,582508594;1,66738494;1,098319947;0,655081475;0,305565773;-0,01698328;-0,460944091;-1,21433061;-1,672577543;-1,759203294;0,576720879;0,242721369;0,102811636;-0,21083728;0,064219336;-0,285011168;-0,851762681;-1,802866368;-2,119720761;-2,136239248;-2,104350099;-2,059702062;-2,063118549;-0,778442939;-0,338781658;-0,895729287;-0,439886841;0,291517013;1,4849321;2,348845665;1,444107939;2,51600918;2,764393323;2,592805012;4,12249609;3,584594969;3,551190038;3,815587214;3,823486657;3,544740474;3,871934071;4,251871343;4,917628608;4,933951173;4,824611392;4,763839525;1,890094347;2,346226704;2,411869402;1,37853986;1,142185031;0,760832753;1,161452389;1,009389948;-0,033362874;0,22975206;0,127600156;-0,02373395;-0,610522706;-0,222265185;-0,156690693;-0,433987616;-0,66224182;-1,440514358;-1,091405061;-0,947419368;-0,560890763;-0,242873423;-0,178415317;0,059495877;-0,746359512;-0,732702843;-0,992717877;-0,883528745;-0,815232257;-0,720260591;-0,493110824;-0,585043308;-0,424641193;-0,255700215;-0,229439957;-0,227975909;9,729119412;9,823463177;9,905051112;9,985754549;10,055323292;10,128687488;10,180084677;10,221003035;10,256594226;10,283793288;10,302744907;10,300469395;11,581980442;11,698647797;11,806733173;11,915080208;12,0066887;12,095311723;12,161400774;12,218086774;12,273376171;12,318359335;12,352008526;12,36675588;12,58412489;12,68220332;12,7771257;12,872120007;12,953285722;13,029150394;13,093087371;13,151678956;13,210967741;13,263652103;13,307496297;13,343165433;11,074533147;11,020561285;10,950854921;10,848314603;10,722178973;10,646162314;10,567605344;10,513093997;10,469201936;10,428146879;10,412373123;10,436387818;11,606990833;11,569942906;11,520655947;11,446957969;11,355951486;11,299619763;11,240447685;11,198534333;11,164973749;11,13418481;11,122210683;11,139640893;11,938170871;11,931455193;11,920817331;11,90332028;11,88086679;11,865782267;11,849245629;11,836972173;11,827333719;11,818761269;11,815205394;11,819204429
